driverStandingsId,raceId,driverId,points,position,positionText,wins
65864,894,3,122.00,6,6,2
65867,895,8,177.00,3,3,1
65868,895,4,207.00,2,2,2
65869,895,20,297.00,1,1,9
65871,895,1,161.00,4,4,1
65875,895,18,60.00,9,9,0
65886,895,3,126.00,6,6,2
65889,896,8,183.00,3,3,1
65890,896,4,207.00,2,2,2
65891,896,20,322.00,1,1,10
65893,896,1,169.00,4,4,1
65897,896,18,60.00,9,9,0
65908,896,3,144.00,6,6,2
65911,897,8,183.00,3,3,1
65912,897,4,217.00,2,2,2
65913,897,20,347.00,1,1,11
65915,897,1,175.00,4,4,1
65919,897,18,60.00,9,9,0
65930,897,3,159.00,6,6,2
65933,898,8,183.00,4,4,1
65934,898,4,227.00,2,2,2
65935,898,20,372.00,1,1,12
65937,898,1,187.00,3,3,1
65941,898,18,61.00,9,9,0
65952,898,3,161.00,6,6,2
65956,899,8,183.00,5,5,1
65957,899,4,242.00,2,2,2
65958,899,20,397.00,1,1,13
65960,899,1,189.00,4,4,1
65964,899,18,73.00,9,9,0
65975,899,3,171.00,6,6,2
65979,272,30,92.00,1,1,8
65980,272,71,91.00,2,2,6
65991,272,102,0.00,38,38,0
65999,272,57,26.00,4,4,0
66015,272,95,13.00,9,9,1
66025,257,30,10.00,1,1,1
66026,257,71,6.00,2,2,0
66037,257,102,0.00,13,13,0
66045,257,57,0.00,21,21,0
66053,258,30,20.00,1,1,2
66054,258,71,6.00,3,3,0
66065,258,102,0.00,19,19,0
66073,258,57,0.00,26,26,0
66083,259,30,30.00,1,1,3
66084,259,71,7.00,2,2,0
66095,259,102,0.00,23,23,0
66103,259,57,4.00,6,6,0
66115,260,30,40.00,1,1,4
66116,260,71,7.00,3,3,0
66127,260,102,0.00,27,27,0
66135,260,57,4.00,8,8,0
66147,261,30,46.00,1,1,4
66148,261,71,17.00,2,2,1
66159,261,102,0.00,29,29,0
66167,261,57,4.00,9,9,0
66182,262,30,56.00,1,1,5
66183,262,71,23.00,2,2,1
66194,262,102,0.00,30,30,0
66202,262,57,4.00,9,9,0
66217,263,30,66.00,1,1,6
66218,263,71,29.00,2,2,1
66229,263,102,0.00,31,31,0
66237,263,57,4.00,10,10,0
66253,263,95,0.00,34,34,0
66254,264,30,66.00,1,1,6
66255,264,71,39.00,2,2,2
66266,264,102,0.00,32,32,0
66274,264,57,8.00,6,6,0
66290,264,95,0.00,35,35,0
66291,265,30,66.00,1,1,6
66292,265,71,39.00,2,2,2
66303,265,102,0.00,32,32,0
66311,265,57,8.00,6,6,0
66327,265,95,0.00,35,35,0
66328,266,30,76.00,1,1,7
66329,266,71,45.00,2,2,2
66340,266,102,0.00,32,32,0
66348,266,57,8.00,7,7,0
66364,266,95,0.00,35,35,0
66366,267,30,76.00,1,1,7
66367,267,71,55.00,2,2,3
66378,267,102,0.00,32,32,0
66386,267,57,14.00,5,5,0
66402,267,95,0.00,35,35,0
66404,268,30,76.00,1,1,7
66405,268,71,65.00,2,2,4
66416,268,102,0.00,32,32,0
66424,268,57,18.00,5,5,0
66440,268,95,0.00,35,35,0
66443,269,30,76.00,1,1,7
66444,269,71,75.00,2,2,5
66455,269,102,0.00,34,34,0
66463,269,57,22.00,4,4,0
66479,269,95,0.00,37,37,0
66483,270,30,86.00,1,1,8
66484,270,71,81.00,2,2,5
66495,270,102,0.00,35,35,0
66503,270,57,26.00,4,4,0
66519,270,95,0.00,38,38,0
66525,271,30,92.00,1,1,8
66526,271,71,91.00,2,2,6
66537,271,102,0.00,37,37,0
66545,271,57,26.00,4,4,0
66561,271,95,3.00,21,21,0
66613,900,3,25.00,1,1,1
66615,900,18,15.00,3,3,0
66616,900,4,12.00,4,4,0
66619,900,8,6.00,7,7,0
66630,900,20,0.00,18,18,0
66631,900,1,0.00,19,19,0
66635,901,3,43.00,1,1,1
66637,901,18,23.00,4,4,0
66638,901,4,24.00,3,3,0
66641,901,8,6.00,9,9,0
66652,901,20,15.00,7,7,0
66653,901,1,25.00,2,2,1
66657,902,3,61.00,1,1,1
66659,902,18,23.00,5,5,0
66660,902,4,26.00,4,4,0
66663,902,8,7.00,12,12,0
66674,902,20,23.00,6,6,0
66675,902,1,50.00,2,2,2
66679,903,3,79.00,1,1,1
66681,903,18,23.00,8,8,0
66682,903,4,41.00,3,3,0
66685,903,8,11.00,12,12,0
66696,903,20,33.00,5,5,0
66697,903,1,75.00,2,2,3
66701,904,3,97.00,2,2,1
66703,904,18,23.00,8,8,0
66704,904,4,49.00,3,3,0
66707,904,8,17.00,11,11,0
66718,904,20,45.00,4,4,0
66719,904,1,100.00,1,1,4
66723,905,3,122.00,1,1,2
66725,905,18,31.00,8,8,0
66726,905,4,61.00,3,3,0
66729,905,8,17.00,12,12,0
66740,905,20,45.00,6,6,0
66741,905,1,118.00,2,2,4
66745,906,3,140.00,1,1,2
66747,906,18,43.00,7,7,0
66748,906,4,69.00,4,4,0
66751,906,8,18.00,12,12,0
66762,906,20,60.00,5,5,0
66763,906,1,118.00,2,2,4
66767,907,3,165.00,1,1,3
66769,907,18,43.00,8,8,0
66770,907,4,79.00,4,4,0
66773,907,8,19.00,12,12,0
66784,907,20,60.00,5,5,0
66785,907,1,136.00,2,2,4
66789,908,3,165.00,1,1,3
66791,908,18,55.00,8,8,0
66792,908,4,87.00,4,4,0
66795,908,8,19.00,12,12,0
66806,908,20,70.00,6,6,0
66807,908,1,161.00,2,2,5
66811,909,3,190.00,1,1,4
66813,909,18,59.00,8,8,0
66814,909,4,97.00,4,4,0
66817,909,8,19.00,12,12,0
66828,909,20,82.00,6,6,0
66829,909,1,176.00,2,2,5
66833,910,3,202.00,1,1,4
66835,910,18,60.00,8,8,0
66836,910,4,115.00,4,4,0
66839,910,8,27.00,12,12,0
66850,910,20,88.00,6,6,0
66851,910,1,191.00,2,2,5
66855,911,3,220.00,1,1,4
66857,911,18,68.00,8,8,0
66858,911,4,121.00,4,4,0
66861,911,8,39.00,10,10,0
66872,911,20,98.00,6,6,0
66873,911,1,191.00,2,2,5
66878,912,3,238.00,1,1,4
66880,912,18,72.00,7,7,0
66881,912,4,121.00,5,5,0
66884,912,8,41.00,10,10,0
66895,912,20,106.00,6,6,0
66896,912,1,216.00,2,2,6
66901,913,3,238.00,2,2,4
66903,913,18,72.00,7,7,0
66904,913,4,133.00,4,4,0
66907,913,8,45.00,11,11,0
66918,913,20,124.00,5,5,0
66919,913,1,241.00,1,1,7
66924,914,3,256.00,2,2,4
66926,914,18,82.00,7,7,0
66927,914,4,133.00,5,5,0
66930,914,8,45.00,11,11,0
66941,914,20,139.00,4,4,0
66942,914,1,266.00,1,1,8
66947,915,3,274.00,2,2,4
66949,915,18,94.00,7,7,0
66950,915,4,141.00,6,6,0
66953,915,8,47.00,12,12,0
66964,915,20,143.00,5,5,0
66965,915,1,291.00,1,1,9
66970,916,3,292.00,2,2,4
66972,916,18,94.00,7,7,0
66973,916,4,149.00,6,6,0
66976,916,8,47.00,12,12,0
66987,916,20,149.00,5,5,0
66988,916,1,316.00,1,1,10
66993,917,3,317.00,2,2,5
66995,917,18,106.00,7,7,0
66996,917,4,157.00,5,5,0
66999,917,8,53.00,11,11,0
67010,917,20,159.00,4,4,0
67011,917,1,334.00,1,1,10
67016,918,3,317.00,2,2,5
67018,918,18,126.00,8,8,0
67019,918,4,161.00,6,6,0
67022,918,8,55.00,12,12,0
67033,918,20,167.00,5,5,0
67034,918,1,384.00,1,1,11
67058,927,1,43.00,1,1,1
67059,927,3,33.00,3,3,0
67060,927,20,40.00,2,2,1
67068,927,18,0.00,16,16,0
67069,927,8,12.00,5,5,0
67077,927,4,0.00,20,20,0
67079,928,1,68.00,1,1,2
67080,928,3,51.00,3,3,0
67081,928,20,55.00,2,2,1
67089,928,18,0.00,16,16,0
67090,928,8,24.00,5,5,0
67098,928,4,0.00,17,17,0
67100,929,1,93.00,1,1,3
67101,929,3,66.00,2,2,0
67102,929,20,65.00,3,3,1
67110,929,18,0.00,17,17,0
67111,929,8,42.00,4,4,0
67119,929,4,0.00,16,16,0
67121,930,1,111.00,1,1,3
67122,930,3,91.00,2,2,1
67123,930,20,80.00,3,3,1
67131,930,18,0.00,17,17,0
67132,930,8,52.00,4,4,0
67140,930,4,0.00,16,16,0
67142,931,1,126.00,1,1,3
67143,931,3,116.00,2,2,2
67144,931,20,98.00,3,3,1
67152,931,18,4.00,16,16,0
67153,931,8,60.00,4,4,0
67161,931,4,0.00,17,17,0
67163,932,1,151.00,1,1,4
67164,932,3,134.00,2,2,2
67165,932,20,108.00,3,3,1
67173,932,18,4.00,17,17,0
67174,932,8,72.00,4,4,0
67182,932,4,0.00,18,18,0
67184,926,1,25.00,1,1,1
67185,926,3,18.00,2,2,0
67186,926,20,15.00,3,3,0
67194,926,18,0.00,11,11,0
67195,926,8,0.00,12,12,0
67202,933,1,169.00,1,1,4
67203,933,3,159.00,2,2,3
67204,933,20,120.00,3,3,1
67212,933,18,4.00,17,17,0
67213,933,8,72.00,4,4,0
67221,933,4,0.00,18,18,0
67223,934,1,194.00,1,1,5
67224,934,3,177.00,2,2,3
67225,934,20,135.00,3,3,1
67233,934,18,4.00,17,17,0
67234,934,8,76.00,5,5,0
67242,934,4,1.00,18,18,0
67244,936,1,202.00,1,1,5
67245,936,3,181.00,2,2,3
67246,936,20,160.00,3,3,2
67254,936,18,6.00,17,17,0
67255,936,8,76.00,5,5,0
67263,936,4,11.00,15,15,0
67265,937,1,227.00,1,1,6
67266,937,3,199.00,2,2,3
67267,937,20,160.00,3,3,2
67275,937,18,6.00,18,18,0
67276,937,8,82.00,4,4,0
67284,937,4,11.00,15,15,0
67286,938,1,252.00,1,1,7
67287,938,3,199.00,2,2,3
67288,938,20,178.00,3,3,2
67296,938,18,6.00,18,18,0
67297,938,8,92.00,5,5,0
67305,938,4,11.00,15,15,0
67307,939,1,252.00,1,1,7
67308,939,3,211.00,2,2,3
67309,939,20,203.00,3,3,3
67317,939,18,6.00,18,18,0
67318,939,8,107.00,4,4,0
67326,939,4,11.00,15,15,0
67351,940,1,277.00,1,1,8
67352,940,3,229.00,2,2,3
67353,940,20,218.00,3,3,3
67361,940,18,6.00,18,18,0
67362,940,8,119.00,4,4,0
67370,940,4,11.00,16,16,0
67439,942,1,327.00,1,1,10
67440,942,3,247.00,3,3,3
67441,942,20,251.00,2,2,3
67449,942,18,16.00,16,16,0
67450,942,8,123.00,4,4,0
67458,942,4,11.00,17,17,0
67461,943,1,345.00,1,1,10
67462,943,3,272.00,2,2,4
67463,943,20,251.00,3,3,3
67471,943,18,16.00,16,16,0
67472,943,8,123.00,5,5,0
67480,943,4,11.00,17,17,0
67483,944,1,363.00,1,1,10
67484,944,3,297.00,2,2,5
67485,944,20,266.00,3,3,3
67493,944,18,16.00,16,16,0
67494,944,8,135.00,5,5,0
67502,944,4,11.00,17,17,0
67505,941,1,302.00,1,1,9
67506,941,3,229.00,3,3,3
67507,941,20,236.00,2,2,3
67515,941,18,8.00,18,18,0
67516,941,8,123.00,4,4,0
67524,941,4,11.00,16,16,0
67527,945,1,381.00,1,1,10
67528,945,3,322.00,2,2,6
67529,945,20,278.00,3,3,3
67537,945,18,16.00,16,16,0
67538,945,8,150.00,4,4,0
67546,945,4,11.00,17,17,0
67571,949,3,50.00,1,1,2
67572,949,1,33.00,2,2,0
67573,949,20,15.00,6,6,0
67584,949,18,0.00,20,20,0
67588,949,8,18.00,4,4,0
67591,949,4,0.00,23,23,0
67594,950,3,75.00,1,1,3
67595,950,1,39.00,2,2,0
67596,950,20,33.00,4,4,0
67607,950,18,0.00,19,19,0
67611,950,8,28.00,5,5,0
67614,950,4,0.00,18,18,0
67617,951,3,100.00,1,1,4
67618,951,1,57.00,2,2,0
67619,951,20,33.00,5,5,0
67630,951,18,1.00,16,16,0
67634,951,8,43.00,3,3,0
67637,951,4,8.00,11,11,0
67640,952,3,100.00,1,1,4
67641,952,1,57.00,3,3,0
67642,952,20,48.00,4,4,0
67653,952,18,3.00,16,16,0
67657,952,8,61.00,2,2,0
67660,952,4,8.00,12,12,0
67663,953,3,106.00,1,1,4
67664,953,1,82.00,2,2,1
67665,953,20,60.00,5,5,0
67676,953,18,5.00,16,16,0
67680,953,8,61.00,4,4,0
67683,953,4,18.00,12,12,0
67686,954,3,116.00,1,1,4
67687,954,1,107.00,2,2,2
67688,954,20,78.00,3,3,0
67699,954,18,5.00,16,16,0
67703,954,8,69.00,5,5,0
67706,954,4,18.00,12,12,0
67731,955,3,141.00,1,1,5
67732,955,1,117.00,2,2,2
67733,955,20,96.00,3,3,0
67744,955,18,5.00,16,16,0
67748,955,8,81.00,4,4,0
67751,955,4,18.00,13,13,0
67754,956,3,153.00,1,1,5
67755,956,1,142.00,2,2,3
67756,956,20,96.00,3,3,0
67767,956,18,13.00,15,15,0
67771,956,8,96.00,4,4,0
67774,956,4,18.00,14,14,0
67777,957,3,168.00,1,1,5
67778,957,1,167.00,2,2,4
67779,957,20,98.00,5,5,0
67790,957,18,13.00,15,15,0
67794,957,8,106.00,3,3,0
67797,957,4,18.00,14,14,0
67800,958,3,186.00,2,2,5
67801,958,1,192.00,1,1,5
67802,958,20,110.00,5,5,0
67813,958,18,13.00,15,15,0
67817,958,8,114.00,4,4,0
67820,958,4,24.00,13,13,0
67823,959,3,198.00,2,2,5
67824,959,1,217.00,1,1,6
67825,959,20,120.00,5,5,0
67836,959,18,17.00,15,15,0
67840,959,8,122.00,4,4,0
67843,959,4,24.00,13,13,0
67846,960,3,223.00,2,2,6
67847,960,1,232.00,1,1,6
67848,960,20,128.00,4,4,0
67859,960,18,17.00,15,15,0
67863,960,8,124.00,5,5,0
67866,960,4,30.00,11,11,0
67870,961,3,248.00,2,2,7
67871,961,1,250.00,1,1,6
67872,961,20,143.00,4,4,0
67883,961,18,17.00,15,15,0
67887,961,8,136.00,5,5,0
67890,961,4,30.00,11,11,0
67894,962,3,273.00,1,1,8
67895,962,1,265.00,2,2,6
67896,962,20,153.00,4,4,0
67907,962,18,17.00,15,15,0
67911,962,8,148.00,5,5,0
67914,962,4,36.00,11,11,0
67918,963,3,288.00,1,1,8
67919,963,1,265.00,2,2,6
67920,963,20,153.00,5,5,0
67931,963,18,19.00,15,15,0
67935,963,8,160.00,4,4,0
67938,963,4,42.00,10,10,0
67942,964,3,313.00,1,1,9
67943,964,1,280.00,2,2,6
67944,964,20,165.00,6,6,0
67955,964,18,19.00,15,15,0
67959,964,8,170.00,4,4,0
67962,964,4,42.00,11,11,0
68038,965,3,331.00,1,1,9
68039,965,1,305.00,2,2,7
68040,965,20,177.00,4,4,0
68051,965,18,21.00,15,15,0
68055,965,8,170.00,5,5,0
68058,965,4,52.00,10,10,0
68062,966,3,349.00,1,1,9
68063,966,1,330.00,2,2,8
68064,966,20,187.00,4,4,0
68075,966,18,21.00,15,15,0
68079,966,8,178.00,5,5,0
68082,966,4,52.00,10,10,0
68086,948,3,25.00,1,1,1
68087,948,1,18.00,2,2,0
68088,948,20,15.00,3,3,0
68099,948,18,0.00,14,14,0
68103,948,8,0.00,18,18,0
68106,948,4,0.00,21,21,0
68108,967,3,367.00,1,1,9
68109,967,1,355.00,2,2,9
68110,967,20,197.00,4,4,0
68121,967,18,21.00,15,15,0
68125,967,8,178.00,6,6,0
68128,967,4,53.00,10,10,0
68132,968,3,385.00,1,1,9
68133,968,1,380.00,2,2,10
68134,968,20,212.00,4,4,0
68145,968,18,21.00,15,15,0
68149,968,8,186.00,6,6,0
68152,968,4,54.00,10,10,0
68156,969,20,25.00,1,1,1
68157,969,1,18.00,2,2,0
68159,969,8,12.00,4,4,0
68169,969,4,0.00,14,14,0
68176,970,20,43.00,1,1,1
68177,970,1,43.00,2,2,1
68179,970,8,22.00,5,5,0
68189,970,4,0.00,19,19,0
68196,971,20,68.00,1,1,2
68197,971,1,61.00,2,2,1
68199,971,8,34.00,4,4,0
68209,971,4,0.00,19,19,0
68217,972,20,86.00,1,1,2
68218,972,1,73.00,2,2,1
68220,972,8,49.00,4,4,0
68230,972,4,0.00,20,20,0
68238,973,20,104.00,1,1,2
68239,973,1,98.00,2,2,2
68241,973,8,49.00,4,4,0
68251,973,4,0.00,18,18,0
68259,974,20,129.00,1,1,3
68260,974,1,104.00,2,2,2
68262,974,8,67.00,4,4,0
68272,974,4,0.00,19,19,0
68280,974,18,0.00,22,22,0
68281,975,20,141.00,1,1,3
68282,975,1,129.00,2,2,3
68284,975,8,73.00,4,4,0
68294,975,4,0.00,19,19,0
68302,975,18,0.00,22,22,0
68303,976,20,153.00,1,1,3
68304,976,1,139.00,2,2,3
68306,976,8,73.00,5,5,0
68316,976,4,2.00,17,17,0
68324,976,18,0.00,22,22,0
68325,977,20,171.00,1,1,3
68326,977,1,151.00,2,2,3
68328,977,8,83.00,5,5,0
68338,977,4,2.00,17,17,0
68346,977,18,0.00,22,22,0
68347,978,20,177.00,1,1,3
68348,978,1,176.00,2,2,4
68350,978,8,98.00,5,5,0
68360,978,4,2.00,17,17,0
68368,978,18,0.00,22,22,0
68369,979,20,202.00,1,1,4
68370,979,1,188.00,2,2,4
68372,979,8,116.00,5,5,0
68382,979,4,10.00,15,15,0
68390,979,18,0.00,22,22,0
68392,980,20,220.00,1,1,4
68393,980,1,213.00,2,2,5
68395,980,8,128.00,5,5,0
68405,980,4,10.00,15,15,0
68413,980,18,0.00,22,22,0
68415,981,20,235.00,2,2,4
68416,981,1,238.00,1,1,6
68418,981,8,138.00,5,5,0
68428,981,4,10.00,15,15,0
68436,981,18,0.00,22,22,0
68438,982,20,235.00,2,2,4
68439,982,1,263.00,1,1,7
68441,982,8,138.00,5,5,0
68451,982,4,10.00,15,15,0
68459,982,18,0.00,22,22,0
68461,983,20,247.00,2,2,4
68462,983,1,281.00,1,1,7
68464,983,8,138.00,5,5,0
68474,983,4,10.00,16,16,0
68482,983,18,0.00,23,23,0
68485,984,20,247.00,2,2,4
68486,984,1,306.00,1,1,8
68488,984,8,148.00,5,5,0
68498,984,4,10.00,16,16,0
68506,984,18,0.00,23,23,0
68509,985,20,265.00,2,2,4
68510,985,1,331.00,1,1,9
68512,985,8,163.00,5,5,0
68522,985,4,10.00,16,16,0
68530,985,18,0.00,24,24,0
68534,986,20,277.00,2,2,4
68535,986,1,333.00,1,1,9
68537,986,8,178.00,5,5,0
68547,986,4,11.00,16,16,0
68555,986,18,0.00,24,24,0
68559,987,20,302.00,2,2,5
68560,987,1,345.00,1,1,9
68562,987,8,193.00,5,5,0
68572,987,4,15.00,15,15,0
68580,987,18,0.00,24,24,0
68584,988,20,317.00,2,2,5
68585,988,1,363.00,1,1,9
68587,988,8,205.00,4,4,0
68597,988,4,17.00,15,15,0
68605,988,18,0.00,24,24,0
