constructorStandingsId,raceId,constructorId,points,position,positionText,wins
5931,136,18,2,9,9,0
5929,136,1,54,3,3,1
5928,136,3,80,2,2,1
5927,136,6,157,1,1,11
5948,137,21,2,11,11,0
5947,137,17,7,6,6,0
5946,137,16,5,7,7,0
5945,137,15,11,5,5,0
5944,137,4,15,4,4,0
5942,137,18,2,9,9,0
5940,137,1,57,3,3,1
5939,137,3,86,2,2,1
5938,137,6,173,1,1,12
5959,138,21,2,11,11,0
5958,138,17,7,7,7,0
5957,138,16,6,8,8,0
5956,138,15,11,5,5,0
5955,138,4,20,4,4,0
5953,138,18,2,9,9,0
5951,138,1,57,3,3,1
5950,138,3,86,2,2,1
5949,138,6,189,1,1,13
5970,139,21,2,11,11,0
5969,139,17,7,8,8,0
5968,139,16,7,7,7,0
5967,139,15,11,5,5,0
5966,139,4,22,4,4,0
5964,139,18,2,9,9,0
5962,139,1,61,3,3,1
5961,139,3,89,2,2,1
5960,139,6,205,1,1,14
5981,140,21,2,11,11,0
5980,140,17,9,6,6,0
5979,140,16,7,8,8,0
5978,140,15,11,5,5,0
5977,140,4,23,4,4,0
5975,140,18,2,9,9,0
5973,140,1,65,3,3,1
5972,140,3,92,2,2,1
5971,140,6,221,1,1,15
5623,141,22,0,10,10,0
5622,141,18,0,9,9,0
5621,141,21,0,8,8,0
5618,141,16,0,5,5,0
5617,141,17,2,4,4,0
5616,141,15,4,3,3,0
5615,141,1,6,2,2,0
5614,141,6,14,1,1,1
5634,142,3,2,5,5,0
5633,142,22,0,10,10,0
5632,142,18,0,11,11,0
5631,142,21,0,6,6,0
5628,142,16,0,7,7,0
5627,142,17,5,3,3,0
5626,142,15,4,4,4,0
5625,142,1,11,2,2,0
5624,142,6,30,1,1,2
5645,143,3,2,6,6,0
5644,143,22,1,7,7,0
5643,143,18,0,11,11,0
5642,143,21,0,8,8,0
5639,143,16,3,5,5,0
5638,143,17,7,4,4,0
5637,143,15,8,3,3,0
5636,143,1,21,2,2,1
5635,143,6,36,1,1,2
5656,144,3,12,3,3,1
5655,144,22,1,7,7,0
5654,144,18,0,11,11,0
5653,144,21,0,8,8,0
5650,144,16,3,6,6,0
5649,144,17,10,4,4,0
5648,144,15,8,5,5,0
5647,144,1,30,2,2,1
5646,144,6,40,1,1,2
5667,145,3,18,3,3,1
5666,145,22,1,7,7,0
5665,145,18,0,11,11,0
5664,145,21,0,8,8,0
5661,145,16,7,6,6,0
5660,145,17,13,4,4,0
5659,145,15,9,5,5,0
5658,145,1,32,2,2,1
5657,145,6,50,1,1,3
5678,146,3,18,3,3,1
5677,146,22,1,8,8,0
5676,146,18,0,11,11,0
5675,146,21,1,7,7,0
5672,146,16,9,6,6,0
5671,146,17,13,4,4,0
5670,146,15,12,5,5,0
5669,146,1,42,2,2,2
5668,146,6,60,1,1,3
5689,147,3,18,3,3,1
5688,147,22,1,9,9,0
5687,147,18,0,11,11,0
5686,147,21,1,8,8,0
5683,147,16,12,5,5,0
5682,147,17,13,4,4,0
5681,147,15,12,6,6,0
5680,147,1,44,2,2,2
5679,147,6,76,1,1,4
5700,148,3,28,3,3,2
5699,148,22,1,10,10,0
5698,148,18,0,11,11,0
5697,148,21,1,9,9,0
5694,148,16,12,6,6,0
5693,148,17,13,5,5,0
5692,148,15,15,4,4,0
5691,148,1,48,2,2,2
5690,148,6,82,1,1,4
5711,149,3,37,3,3,2
5710,149,22,1,10,10,0
5709,149,18,0,11,11,0
5708,149,21,1,9,9,0
5705,149,16,12,6,6,0
5704,149,17,13,5,5,0
5703,149,15,15,4,4,0
5702,149,1,53,2,2,2
5701,149,6,94,1,1,5
5722,150,3,43,3,3,2
5721,150,22,1,10,10,0
5720,150,18,0,11,11,0
5719,150,21,1,9,9,0
5716,150,16,12,6,6,0
5715,150,17,15,5,5,0
5714,150,15,16,4,4,0
5713,150,1,56,2,2,2
5712,150,6,108,1,1,6
5733,151,3,46,3,3,2
5732,151,22,1,10,10,0
5731,151,18,0,11,11,0
5730,151,21,1,9,9,0
5727,151,16,12,6,6,0
5726,151,17,15,5,5,0
5725,151,15,19,4,4,0
5724,151,1,66,2,2,3
5723,151,6,118,1,1,6
5744,152,3,56,3,3,3
5743,152,22,6,7,7,0
5742,152,18,0,11,11,0
5741,152,21,1,10,10,0
5738,152,16,16,5,5,0
5737,152,17,15,6,6,0
5736,152,15,19,4,4,0
5735,152,1,66,2,2,3
5734,152,6,124,1,1,6
5755,153,3,59,3,3,3
5754,153,22,6,7,7,0
5753,153,18,0,11,11,0
5752,153,21,1,10,10,0
5749,153,16,16,5,5,0
5748,153,17,15,6,6,0
5747,153,15,20,4,4,0
5746,153,1,72,2,2,3
5745,153,6,140,1,1,7
5766,154,3,59,3,3,3
5765,154,22,10,7,7,0
5764,154,18,0,11,11,0
5763,154,21,1,10,10,0
5760,154,16,16,5,5,0
5759,154,17,16,6,6,0
5758,154,15,20,4,4,0
5757,154,1,81,2,2,3
5756,154,6,152,1,1,8
5777,155,3,73,3,3,4
5776,155,22,10,7,7,0
5775,155,18,0,11,11,0
5774,155,21,1,10,10,0
5771,155,16,17,5,5,0
5770,155,17,16,6,6,0
5769,155,15,20,4,4,0
5768,155,1,81,2,2,3
5767,155,6,161,1,1,8
5788,156,3,73,3,3,4
5787,156,22,10,7,7,0
5786,156,18,0,11,11,0
5785,156,21,1,10,10,0
5782,156,16,17,6,6,0
5781,156,17,19,5,5,0
5780,156,15,21,4,4,0
5779,156,1,95,2,2,4
5778,156,6,167,1,1,8
5799,157,3,80,3,3,4
5798,157,22,10,7,7,0
5797,157,18,0,11,11,0
5796,157,21,1,10,10,0
5793,157,16,17,6,6,0
5792,157,17,19,5,5,0
5791,157,15,21,4,4,0
5790,157,1,102,2,2,4
5789,157,6,179,1,1,9
1454,158,6,16,1,1,1
1455,158,3,4,2,2,0
1456,158,16,4,3,3,0
1457,158,22,2,4,4,0
1458,158,18,0,5,5,0
1460,159,6,26,1,1,2
1461,159,3,7,4,4,0
1462,159,16,4,5,5,0
1463,159,22,8,2,2,0
1464,159,18,0,7,7,0
1466,159,17,7,3,3,0
1467,159,21,0,6,6,0
1468,160,6,39,1,1,3
1469,160,3,7,5,5,0
1470,160,16,6,6,6,0
1471,160,22,8,3,3,0
1472,160,18,0,10,10,0
1474,160,17,7,4,4,0
1475,160,21,0,8,8,0
1476,160,1,10,2,2,0
1477,160,15,1,7,7,0
1479,161,6,43,1,1,3
1480,161,3,12,3,3,0
1481,161,16,6,6,6,0
1482,161,22,8,4,4,0
1483,161,18,0,10,10,0
1485,161,17,8,5,5,0
1486,161,21,0,8,8,0
1487,161,1,26,2,2,1
1488,161,15,1,7,7,0
1490,162,6,49,1,1,3
1491,162,3,15,3,3,0
1492,162,16,6,6,6,0
1493,162,22,8,5,5,0
1494,162,18,0,10,10,0
1496,162,17,9,4,4,0
1497,162,21,0,8,8,0
1498,162,1,42,2,2,2
1499,162,15,1,7,7,0
1501,163,6,62,1,1,4
1502,163,3,15,3,3,0
1503,163,16,6,6,6,0
1504,163,22,10,4,4,0
1505,163,18,0,10,10,0
1507,163,17,9,5,5,0
1508,163,21,1,8,8,0
1509,163,1,52,2,2,2
1510,163,15,1,7,7,0
1512,164,6,68,1,1,4
1513,164,3,15,3,3,0
1514,164,16,6,6,6,0
1515,164,22,14,4,4,0
1516,164,18,0,10,10,0
1518,164,17,9,5,5,0
1519,164,21,1,9,9,0
1520,164,1,63,2,2,3
1521,164,15,3,8,8,0
1523,165,6,84,1,1,5
1524,165,3,15,4,4,0
1525,165,16,6,6,6,0
1526,165,22,18,3,3,0
1527,165,18,0,10,10,0
1529,165,17,10,5,5,0
1530,165,21,3,9,9,0
1531,165,1,66,2,2,3
1532,165,15,3,8,8,0
1534,166,6,88,1,1,5
1535,166,3,17,4,4,0
1536,166,16,9,6,6,0
1537,166,22,18,3,3,0
1538,166,18,0,10,10,0
1540,166,17,11,5,5,0
1541,166,21,3,9,9,0
1542,166,1,82,2,2,4
1543,166,15,3,8,8,0
1545,167,6,92,2,2,5
1546,167,3,19,3,3,0
1547,167,16,12,5,5,0
1548,167,22,18,4,4,0
1549,167,18,0,10,10,0
1551,167,17,11,6,6,0
1552,167,21,3,9,9,0
1553,167,1,98,1,1,5
1554,167,15,4,7,7,0
1556,168,6,102,2,2,6
1557,168,3,22,3,3,0
1558,168,16,12,5,5,0
1559,168,22,18,4,4,0
1560,168,18,0,10,10,0
1562,168,17,11,6,6,0
1563,168,21,4,8,8,0
1564,168,1,108,1,1,5
1565,168,15,6,7,7,0
1567,169,6,111,2,2,6
1568,169,3,24,3,3,0
1569,169,16,12,6,6,0
1570,169,22,18,4,4,0
1571,169,18,0,10,10,0
1573,169,17,12,5,5,0
1574,169,21,4,8,8,0
1575,169,1,122,1,1,6
1576,169,15,6,7,7,0
1578,170,6,117,2,2,6
1579,170,3,30,3,3,0
1580,170,16,12,6,6,0
1581,170,22,18,4,4,0
1582,170,18,0,10,10,0
1584,170,17,13,5,5,0
1585,170,21,4,8,8,0
1586,170,1,135,1,1,7
1587,170,15,6,7,7,0
1589,171,6,127,2,2,7
1590,171,3,34,3,3,0
1591,171,16,13,6,6,0
1592,171,22,20,4,4,0
1593,171,18,0,10,10,0
1595,171,17,13,5,5,0
1596,171,21,7,7,7,0
1597,171,1,141,1,1,7
1598,171,15,6,8,8,0
1600,172,6,143,1,1,8
1601,172,3,34,3,3,0
1602,172,16,17,6,6,0
1603,172,22,20,4,4,0
1604,172,18,0,10,10,0
1606,172,17,17,5,5,0
1607,172,21,7,7,7,0
1608,172,1,143,2,2,7
1609,172,15,6,8,8,0
1611,173,6,156,1,1,9
1612,173,3,36,3,3,0
1613,173,16,18,5,5,0
1614,173,22,20,4,4,0
1615,173,18,0,10,10,0
1617,173,17,17,6,6,0
1618,173,21,7,7,7,0
1619,173,1,153,2,2,7
1620,173,15,6,8,8,0
1622,174,6,170,1,1,10
1623,174,3,36,3,3,0
1624,174,16,20,5,5,0
1625,174,22,20,4,4,0
1626,174,18,0,10,10,0
1628,174,17,17,6,6,0
1629,174,21,7,7,7,0
1630,174,1,162,2,2,7
1631,174,15,6,8,8,0
1809,74,4,46,1,1,4
5450,175,21,1,6,6,0
5448,175,22,3,4,4,0
5447,175,3,4,3,3,0
5446,175,17,6,2,2,0
5445,175,6,10,1,1,1
5470,177,16,0,10,10,0
5459,176,18,0,9,9,0
5457,176,1,10,2,2,1
5456,176,21,1,7,7,0
5454,176,22,3,5,5,0
5453,176,3,7,4,4,0
5452,176,17,10,3,3,0
5469,177,15,1,9,9,0
5468,177,18,0,11,11,0
5466,177,1,16,2,2,1
5465,177,21,1,7,7,0
5463,177,22,5,6,6,0
5462,177,3,7,4,4,0
5461,177,17,13,3,3,0
5460,177,6,28,1,1,2
5451,176,6,18,1,1,1
5481,178,16,0,10,10,0
5480,178,15,1,9,9,0
5479,178,18,0,11,11,0
5477,178,1,20,2,2,1
5476,178,21,1,7,7,0
5474,178,22,8,4,4,0
5473,178,3,7,5,5,0
5472,178,17,16,3,3,0
5471,178,6,44,1,1,3
5492,179,16,0,10,10,0
5491,179,15,1,9,9,0
5490,179,18,0,11,11,0
5488,179,1,36,2,2,2
5487,179,21,1,8,8,0
5485,179,22,8,5,5,0
5484,179,3,9,4,4,0
5483,179,17,16,3,3,0
5482,179,6,51,1,1,3
5503,180,16,0,10,10,0
5502,180,15,2,8,8,0
5501,180,18,0,11,11,0
5499,180,1,46,2,2,3
5498,180,21,1,9,9,0
5496,180,22,14,4,4,0
5495,180,3,12,5,5,0
5494,180,17,16,3,3,0
5493,180,6,55,1,1,3
5514,181,16,0,10,10,0
5513,181,15,2,8,8,0
5512,181,18,0,11,11,0
5510,181,1,52,2,2,3
5509,181,21,1,9,9,0
5507,181,22,14,5,5,0
5506,181,3,15,4,4,0
5505,181,17,26,3,3,1
5504,181,6,58,1,1,3
5525,182,16,0,10,10,0
5524,182,15,3,7,7,0
5523,182,18,0,11,11,0
5521,182,1,62,2,2,4
5520,182,21,1,9,9,0
5518,182,22,14,5,5,0
5517,182,3,19,4,4,0
5516,182,17,31,3,3,1
5515,182,6,64,1,1,3
5536,183,16,0,10,10,0
5535,183,15,4,7,7,0
5534,183,18,0,11,11,0
5532,183,1,72,2,2,4
5531,183,21,1,9,9,0
5529,183,22,16,5,5,0
5528,183,3,19,4,4,0
5527,183,17,34,3,3,1
5526,183,6,74,1,1,4
5547,184,16,0,10,10,0
5546,184,15,4,7,7,0
5545,184,18,0,11,11,0
5543,184,1,74,2,2,4
5542,184,21,1,9,9,0
5540,184,22,16,5,5,0
5539,184,3,22,4,4,0
5538,184,17,38,3,3,1
5537,184,6,90,1,1,5
5558,185,16,0,10,10,0
5557,185,15,4,7,7,0
5556,185,18,0,11,11,0
5554,185,1,90,2,2,5
5553,185,21,1,9,9,0
5551,185,22,16,5,5,0
5550,185,3,22,4,4,0
5549,185,17,42,3,3,1
5548,185,6,94,1,1,5
5569,186,16,0,10,10,0
5568,186,15,4,7,7,0
5567,186,18,0,11,11,0
5565,186,1,106,1,1,6
5564,186,21,1,9,9,0
5562,186,22,16,5,5,0
5561,186,3,24,4,4,0
5560,186,17,47,3,3,1
5559,186,6,97,2,2,5
5580,187,16,0,10,10,0
5579,187,15,4,7,7,0
5578,187,18,0,11,11,0
5576,187,1,108,1,1,6
5575,187,21,1,9,9,0
5573,187,22,16,6,6,0
5572,187,3,30,4,4,0
5571,187,17,57,3,3,2
5570,187,6,102,2,2,5
5591,188,16,0,11,11,0
5590,188,15,4,8,8,0
5589,188,18,1,10,10,0
5587,188,1,110,1,1,6
5586,188,21,1,9,9,0
5584,188,22,16,6,6,0
5583,188,3,33,4,4,0
5582,188,17,57,3,3,2
5581,188,6,102,2,2,5
5602,189,16,0,11,11,0
5601,189,15,4,8,8,0
5600,189,18,1,10,10,0
5598,189,1,114,2,2,6
5597,189,21,1,9,9,0
5595,189,22,16,6,6,0
5594,189,3,33,5,5,0
5593,189,17,58,3,3,2
5592,189,6,118,1,1,6
5613,190,16,0,11,11,0
5612,190,15,5,8,8,0
5611,190,18,1,10,10,0
5609,190,1,124,2,2,7
5608,190,21,1,9,9,0
5606,190,22,16,6,6,0
5605,190,3,35,5,5,0
5604,190,17,61,3,3,2
5603,190,6,128,1,1,6
2055,191,1,16,1,1,1
2056,191,3,6,2,2,0
2057,191,6,3,3,3,0
2058,191,15,1,4,4,0
2059,191,22,0,5,5,0
2060,191,17,0,6,6,0
2062,192,1,32,1,1,2
2063,192,3,8,2,2,0
2064,192,6,7,3,3,0
2065,192,15,1,5,5,0
2066,192,22,4,4,4,0
2067,192,17,0,6,6,0
2070,193,1,39,1,1,2
2071,193,3,8,3,3,0
2072,193,6,21,2,2,1
2073,193,15,3,5,5,0
2074,193,22,7,4,4,0
2075,193,17,0,6,6,0
2078,193,25,0,9,9,0
2079,193,18,0,10,10,0
2080,194,1,49,1,1,3
2081,194,3,13,3,3,0
2082,194,6,31,2,2,1
2083,194,15,4,5,5,0
2084,194,22,7,4,4,0
2085,194,17,0,6,6,0
2088,194,25,0,11,11,0
2089,194,18,0,7,7,0
2090,194,21,0,9,9,0
2091,195,1,65,1,1,4
2092,195,3,14,3,3,0
2093,195,6,35,2,2,1
2094,195,15,4,5,5,0
2095,195,22,10,4,4,0
2096,195,17,0,7,7,0
2099,195,25,0,11,11,0
2100,195,18,0,8,8,0
2101,195,21,0,10,10,0
2102,196,1,75,1,1,5
2103,196,3,16,4,4,0
2104,196,6,39,2,2,1
2105,196,15,4,6,6,0
2106,196,22,16,3,3,0
2107,196,17,0,8,8,0
2110,196,25,0,11,11,0
2111,196,18,0,9,9,0
2112,196,21,4,5,5,0
2113,197,1,75,1,1,5
2114,197,3,16,4,4,0
2115,197,6,53,2,2,2
2116,197,15,4,7,7,0
2117,197,22,25,3,3,0
2118,197,17,0,8,8,0
2121,197,25,0,10,10,0
2122,197,18,0,9,9,0
2123,197,21,4,6,6,0
2124,198,1,80,1,1,5
2125,198,3,19,4,4,0
2126,198,6,69,2,2,3
2127,198,15,4,7,7,0
2128,198,22,27,3,3,0
2129,198,17,0,8,8,0
2132,198,25,0,10,10,0
2133,198,18,0,9,9,0
2134,198,21,4,6,6,0
2135,199,1,86,1,1,5
2136,199,3,19,4,4,0
2137,199,6,83,2,2,4
2138,199,15,4,7,7,0
2139,199,22,32,3,3,0
2140,199,17,1,8,8,0
2143,199,25,0,10,10,0
2144,199,18,0,9,9,0
2145,199,21,4,6,6,0
2146,200,1,102,1,1,6
2147,200,3,20,4,4,0
2148,200,6,90,2,2,4
2149,200,15,4,7,7,0
2150,200,22,32,3,3,0
2151,200,17,3,8,8,0
2154,200,25,0,10,10,0
2155,200,18,0,9,9,0
2156,200,21,4,6,6,0
2157,201,1,118,1,1,7
2158,201,3,24,4,4,0
2159,201,6,92,2,2,4
2160,201,15,4,8,8,0
2161,201,22,32,3,3,0
2162,201,17,7,5,5,0
2165,201,25,0,10,10,0
2166,201,18,0,9,9,0
2167,201,21,4,7,7,0
2168,202,1,125,1,1,7
2169,202,3,30,4,4,0
2170,202,6,102,2,2,5
2171,202,15,4,8,8,0
2172,202,22,32,3,3,0
2173,202,17,10,5,5,0
2176,202,25,0,10,10,0
2177,202,18,0,9,9,0
2178,202,21,4,7,7,0
2179,203,1,125,1,1,7
2180,203,3,33,3,3,0
2181,203,6,102,2,2,5
2182,203,15,8,6,6,0
2183,203,22,32,4,4,0
2184,203,17,26,5,5,1
2187,203,25,0,11,11,0
2188,203,18,0,10,10,0
2189,203,21,6,7,7,0
2190,204,1,128,1,1,7
2191,204,3,33,3,3,0
2192,204,6,118,2,2,6
2193,204,15,10,6,6,0
2194,204,22,32,4,4,0
2195,204,17,31,5,5,1
2198,204,25,0,11,11,0
2199,204,18,0,10,10,0
2200,204,21,6,7,7,0
2201,205,1,142,1,1,8
2202,205,3,35,3,3,0
2203,205,6,127,2,2,6
2204,205,15,10,6,6,0
2205,205,22,33,4,4,0
2206,205,17,31,5,5,1
2209,205,25,0,11,11,0
2210,205,18,0,10,10,0
2211,205,21,6,7,7,0
2212,206,1,156,1,1,9
2213,206,3,38,3,3,0
2214,206,6,133,2,2,6
2215,206,15,10,6,6,0
2216,206,22,33,5,5,0
2217,206,17,34,4,4,1
2220,206,25,0,11,11,0
2221,206,18,0,10,10,0
2222,206,21,6,7,7,0
5257,207,21,0,8,8,0
5256,207,18,0,7,7,0
5255,207,3,0,6,6,0
5254,207,15,1,5,5,0
5252,207,22,3,3,3,0
5251,207,6,6,2,2,0
5250,207,1,14,1,1,1
5267,208,25,0,10,10,0
5266,208,17,0,7,7,0
5265,208,21,0,9,9,0
5264,208,18,0,8,8,0
5263,208,3,10,2,2,1
5262,208,15,1,6,6,0
5260,208,22,10,3,3,0
5259,208,6,8,4,4,0
5258,208,1,17,1,1,1
5277,209,25,0,8,8,0
5276,209,17,4,6,6,0
5275,209,21,0,10,10,0
5274,209,18,0,9,9,0
5273,209,3,20,1,1,2
5272,209,15,4,7,7,0
5270,209,22,11,4,4,0
5269,209,6,14,3,3,0
5268,209,1,19,2,2,1
5288,210,25,0,8,8,0
5287,210,17,7,5,5,0
5286,210,21,0,10,10,0
5285,210,18,0,9,9,0
5284,210,3,30,1,1,3
5283,210,15,4,7,7,0
5281,210,22,13,4,4,0
5280,210,6,24,2,2,0
5279,210,1,20,3,3,1
5299,211,25,2,9,9,0
5298,211,17,8,6,6,0
5297,211,21,0,11,11,0
5296,211,18,0,10,10,0
5295,211,3,30,2,2,3
5294,211,15,4,8,8,0
5292,211,22,13,4,4,0
5291,211,6,38,1,1,1
5290,211,1,20,3,3,1
25366,212,26,0,12,12,0
25365,212,17,8,6,6,0
25364,212,25,2,9,9,0
25362,212,21,0,11,11,0
25361,212,18,0,10,10,0
25360,212,3,40,2,2,4
25359,212,15,6,8,8,0
25357,212,22,17,4,4,0
25356,212,6,41,1,1,1
25355,212,1,21,3,3,1
25378,213,26,0,12,12,0
25377,213,17,12,6,6,0
25376,213,25,2,9,9,0
25374,213,21,0,10,10,0
25373,213,18,0,11,11,0
25372,213,3,43,2,2,4
25371,213,15,8,7,7,0
25369,213,22,23,3,3,0
25368,213,6,51,1,1,2
25367,213,1,21,4,4,1
25390,214,26,0,12,12,0
25389,214,17,13,6,6,0
25388,214,25,2,9,9,0
25386,214,21,0,10,10,0
25385,214,18,0,11,11,0
25384,214,3,52,2,2,4
25383,214,15,8,7,7,0
25381,214,22,25,3,3,0
25380,214,6,65,1,1,3
25379,214,1,21,4,4,1
25402,215,26,0,12,12,0
25401,215,17,15,6,6,0
25400,215,25,2,9,9,0
25398,215,21,1,10,10,0
25397,215,18,0,11,11,0
25396,215,3,62,2,2,5
25395,215,15,8,7,7,0
25393,215,22,35,3,3,0
25392,215,6,65,1,1,3
25391,215,1,24,4,4,1
25414,216,26,0,12,12,0
25413,216,17,17,6,6,0
25412,216,25,2,9,9,0
25410,216,21,1,10,10,0
25409,216,18,0,11,11,0
25408,216,3,62,2,2,5
25407,216,15,8,7,7,0
25405,216,22,46,3,3,1
25404,216,6,71,1,1,3
25403,216,1,28,4,4,1
25426,217,26,0,12,12,0
25425,217,17,19,6,6,0
25424,217,25,2,10,10,0
25422,217,21,7,8,8,0
25421,217,18,0,11,11,0
25420,217,3,72,2,2,6
25419,217,15,12,7,7,0
25417,217,22,46,3,3,1
25416,217,6,74,1,1,3
25415,217,1,28,4,4,1
25438,218,26,0,12,12,0
25437,218,17,25,5,5,0
25436,218,25,2,10,10,0
25434,218,21,7,8,8,0
25433,218,18,0,11,11,0
25432,218,3,78,2,2,6
25431,218,15,15,7,7,0
25429,218,22,47,3,3,1
25428,218,6,84,1,1,4
25427,218,1,28,4,4,1
25450,219,26,0,12,12,0
25449,219,17,28,5,5,0
25448,219,25,2,10,10,0
25446,219,21,7,8,8,0
25445,219,18,0,11,11,0
25444,219,3,84,2,2,6
25443,219,15,15,7,7,0
25441,219,22,53,3,3,1
25440,219,6,85,1,1,4
25439,219,1,38,4,4,2
25462,220,26,0,12,12,0
25461,220,17,33,5,5,0
25460,220,25,2,10,10,0
25458,220,21,7,8,8,0
25457,220,18,0,11,11,0
25456,220,3,98,1,1,7
25455,220,15,15,7,7,0
25453,220,22,53,3,3,1
25452,220,6,86,2,2,4
25451,220,1,44,4,4,2
25474,221,26,0,12,12,0
25473,221,17,33,5,5,0
25472,221,25,2,10,10,0
25470,221,21,9,8,8,0
25469,221,18,0,11,11,0
25468,221,3,112,1,1,8
25467,221,15,15,7,7,0
25465,221,22,62,3,3,1
25464,221,6,86,2,2,4
25463,221,1,44,4,4,2
25486,222,26,0,12,12,0
25485,222,17,33,5,5,0
25484,222,25,2,10,10,0
25482,222,21,9,8,8,0
25481,222,18,0,11,11,0
25480,222,3,118,1,1,8
25479,222,15,16,7,7,0
25477,222,22,64,3,3,1
25476,222,6,100,2,2,5
25475,222,1,47,4,4,2
25498,223,26,0,12,12,0
25497,223,17,33,5,5,0
25496,223,25,2,10,10,0
25494,223,21,9,8,8,0
25493,223,18,0,11,11,0
25492,223,3,123,1,1,8
25491,223,15,16,7,7,0
25489,223,22,67,3,3,1
25488,223,6,102,2,2,5
25487,223,1,63,4,4,3
2418,224,3,16,1,1,1
2419,224,6,4,2,2,0
2420,224,22,3,3,3,0
2421,224,1,2,4,4,0
2422,224,25,1,5,5,0
2424,224,15,0,7,7,0
2426,225,3,26,1,1,2
2427,225,6,8,3,3,0
2428,225,22,9,2,2,0
2429,225,1,5,4,4,0
2430,225,25,3,5,5,0
2432,225,15,0,7,7,0
2434,225,18,0,9,9,0
2436,225,17,0,11,11,0
2437,226,3,42,1,1,3
2438,226,6,10,3,3,0
2439,226,22,13,2,2,0
2440,226,1,5,4,4,0
2441,226,25,3,6,6,0
2443,226,15,0,9,9,0
2445,226,18,0,11,11,0
2447,226,17,3,5,5,0
2448,227,3,55,1,1,4
2449,227,6,16,2,2,0
2450,227,22,13,3,3,0
2451,227,1,9,4,4,0
2452,227,25,3,6,6,0
2454,227,15,0,9,9,0
2456,227,18,0,11,11,0
2458,227,17,6,5,5,0
2459,228,3,65,1,1,5
2460,228,6,25,2,2,0
2461,228,22,18,3,3,0
2462,228,1,9,4,4,0
2463,228,25,3,6,6,0
2465,228,15,0,9,9,0
2467,228,18,0,10,10,0
2469,228,17,8,5,5,0
2470,229,3,65,1,1,5
2471,229,6,25,2,2,0
2472,229,22,18,3,3,0
2473,229,1,16,4,4,0
2474,229,25,5,8,8,0
2476,229,15,7,7,7,0
2478,229,18,0,10,10,0
2480,229,17,8,6,6,0
2481,230,3,69,1,1,5
2482,230,6,35,2,2,1
2483,230,22,24,3,3,0
2484,230,1,18,4,4,0
2485,230,25,5,8,8,0
2487,230,15,10,6,6,0
2489,230,18,0,10,10,0
2491,230,17,8,7,7,0
2492,231,3,85,1,1,6
2493,231,6,35,2,2,1
2494,231,22,28,3,3,0
2495,231,1,23,4,4,0
2496,231,25,5,8,8,0
2498,231,15,10,6,6,0
2500,231,18,0,10,10,0
2502,231,17,9,7,7,0
2503,232,3,101,1,1,7
2504,232,6,35,2,2,1
2505,232,22,35,3,3,0
2506,232,1,26,4,4,0
2507,232,25,5,8,8,0
2509,232,15,10,6,6,0
2511,232,18,0,10,10,0
2513,232,17,9,7,7,0
2514,233,3,111,1,1,8
2515,233,6,35,3,3,1
2516,233,22,41,2,2,0
2517,233,1,32,4,4,0
2518,233,25,5,8,8,0
2520,233,15,10,7,7,0
2522,233,18,0,10,10,0
2524,233,17,13,5,5,0
2525,234,3,125,1,1,9
2526,234,6,38,3,3,1
2527,234,22,47,2,2,0
2528,234,1,34,4,4,0
2529,234,25,5,8,8,0
2531,234,15,10,7,7,0
2533,234,18,0,10,10,0
2535,234,17,14,5,5,0
2536,235,3,141,1,1,10
2537,235,6,38,3,3,1
2538,235,22,51,2,2,0
2539,235,1,37,4,4,0
2540,235,25,5,8,8,0
2542,235,15,10,7,7,0
2544,235,18,0,10,10,0
2546,235,17,15,5,5,0
2547,236,3,149,1,1,10
2548,236,6,48,3,3,2
2549,236,22,55,2,2,0
2550,236,1,41,4,4,0
2551,236,25,5,8,8,0
2553,236,15,10,7,7,0
2555,236,18,0,10,10,0
2557,236,17,15,5,5,0
2558,237,3,149,1,1,10
2559,237,6,58,3,3,3
2560,237,22,61,2,2,0
2561,237,1,45,4,4,0
2562,237,25,5,8,8,0
2564,237,15,10,7,7,0
2566,237,18,0,10,10,0
2568,237,17,20,5,5,0
2569,238,3,165,1,1,11
2570,238,6,64,3,3,3
2571,238,22,65,2,2,0
2572,238,1,45,4,4,0
2573,238,25,5,8,8,0
2575,238,15,10,7,7,0
2577,238,18,0,10,10,0
2579,238,17,20,5,5,0
2580,239,3,175,1,1,12
2581,239,6,70,2,2,3
2582,239,22,68,3,3,0
2583,239,1,49,4,4,0
2584,239,25,5,8,8,0
2586,239,15,11,7,7,0
2588,239,18,0,10,10,0
2590,239,17,22,5,5,0
5041,240,25,0,5,5,0
5040,240,1,4,4,4,0
5039,240,6,6,3,3,0
5038,240,3,6,2,2,0
5037,240,22,10,1,1,1
5053,241,15,2,5,5,0
5049,241,25,0,7,7,0
5048,241,1,4,4,4,0
5047,241,6,13,3,3,0
5046,241,3,16,2,2,1
5045,241,22,17,1,1,1
5066,242,18,0,12,12,0
5065,242,17,0,8,8,0
5063,242,15,3,5,5,0
5059,242,25,0,7,7,0
5058,242,1,6,4,4,0
5057,242,6,23,2,2,0
5056,242,3,29,1,1,2
5055,242,22,17,3,3,1
5079,243,18,0,13,13,0
5078,243,17,2,6,6,0
5076,243,15,3,5,5,0
5072,243,25,0,8,8,0
5071,243,1,6,4,4,0
5070,243,6,27,3,3,0
5069,243,3,32,2,2,2
5068,243,22,33,1,1,2
